sample_id,predicted_price,lower_range,upper_range
220395,-7.42,-34.44,19.59
78584,4.21,-22.8,31.22
82545,14.77,-12.25,41.78
8215,12.81,-14.21,39.82
93821,19.88,-7.13,46.9
37841,25.3,-1.72,52.31
73951,24.85,-2.16,51.86
263900,0.27,-26.74,27.28
178854,26.78,-0.23,53.79
69376,21.48,-5.53,48.49
277527,14.01,-13.0,41.02
45687,6.1,-20.91,33.12
269550,6.74,-20.27,33.75
93381,18.23,-8.79,45.24
258866,18.25,-8.76,45.26
281519,25.25,-1.77,52.26
147685,42.68,15.67,69.69
144442,32.08,5.07,59.1
264652,16.72,-10.29,43.73
195133,92.1,65.09,119.11
246098,50.62,23.61,77.63
47445,-4.72,-31.74,22.29
222813,47.85,20.84,74.86
33989,18.44,-8.57,45.46
22653,20.69,-6.32,47.7
71576,26.27,-0.74,53.29
162197,6.36,-20.65,33.37
188956,-0.49,-27.5,26.53
163889,17.22,-9.8,44.23
194736,20.59,-6.42,47.6
227127,18.06,-8.95,45.07
78404,36.18,9.17,63.2
58310,51.93,24.92,78.95
97712,30.49,3.48,57.51
238820,24.48,-2.53,51.5
98379,5.66,-21.36,32.67
102530,60.0,32.99,87.02
37922,5.96,-21.06,32.97
223531,37.56,10.54,64.57
183437,46.51,19.49,73.52
253127,3.27,-23.74,30.29
245042,7.86,-19.15,34.87
169664,1.04,-25.97,28.06
119425,10.76,-16.25,37.78
176294,15.52,-11.49,42.53
33134,15.3,-11.71,42.31
152033,45.55,18.54,72.57
7584,49.56,22.55,76.57
15163,21.12,-5.89,48.13
70192,11.55,-15.46,38.56
167575,18.72,-8.29,45.74
68789,38.2,11.19,65.21
215712,29.09,2.08,56.11
213583,16.28,-10.74,43.29
41495,7.33,-19.69,34.34
250452,17.12,-9.9,44.13
278288,10.38,-16.63,37.39
206169,19.94,-7.08,46.95
19839,20.59,-6.42,47.6
105230,50.81,23.79,77.82
129413,42.68,15.67,69.69
83458,1.56,-25.45,28.57
15884,-5.15,-32.16,21.87
249429,19.29,-7.73,46.3
23207,11.29,-15.72,38.3
59195,31.5,4.49,58.51
269521,15.28,-11.73,42.3
114788,24.94,-2.07,51.95
129094,24.46,-2.55,51.47
167238,23.77,-3.25,50.78
232834,45.29,18.28,72.3
36957,3.98,-23.03,30.99
50330,16.56,-10.45,43.57
117593,15.42,-11.59,42.44
233719,29.05,2.03,56.06
35148,37.48,10.47,64.49
271935,18.25,-8.76,45.26
237017,23.73,-3.28,50.75
77235,5.6,-21.41,32.62
174935,-5.88,-32.9,21.13
153908,17.34,-9.68,44.35
234319,24.66,-2.36,51.67
269812,22.13,-4.88,49.14
171030,28.92,1.91,55.94
53877,24.97,-2.04,51.98
145542,48.89,21.88,75.9
147051,49.09,22.08,76.1
180135,17.45,-9.57,44.46
24106,0.93,-26.08,27.94
165468,24.46,-2.55,51.47
73257,19.38,-7.63,46.39
79995,-0.83,-27.85,26.18
102708,9.74,-17.27,36.76
6581,28.31,1.3,55.32
41987,17.56,-9.45,44.57
79104,12.43,-14.58,39.44
296052,11.13,-15.89,38.14
16091,19.52,-7.5,46.53
192478,13.79,-13.22,40.81
208085,27.07,0.06,54.08
173235,18.03,-8.99,45.04
222432,49.01,22.0,76.02
147141,18.49,-8.53,45.5
119426,41.09,14.08,68.11
163285,-6.62,-33.63,20.39
149258,14.67,-12.35,41.68
278340,14.21,-12.81,41.22
270820,17.37,-9.64,44.39
116820,30.13,3.12,57.14
56693,12.79,-14.23,39.8
155128,17.89,-9.12,44.9
46146,9.51,-17.51,36.52
80779,3.65,-23.36,30.67
17383,7.36,-19.65,34.37
171154,33.66,6.65,60.68
160219,17.11,-9.9,44.13
285136,28.29,1.27,55.3
46332,51.28,24.27,78.29
125794,53.56,26.55,80.57
217193,29.34,2.33,56.35
210365,29.78,2.76,56.79
279762,20.07,-6.94,47.08
62234,25.58,-1.43,52.59
40332,7.83,-19.19,34.84
67175,28.89,1.87,55.9
60056,37.78,10.77,64.8
179662,13.13,-13.88,40.14
239933,45.78,18.77,72.79
244722,37.88,10.87,64.9
145956,66.12,39.11,93.13
68924,46.7,19.69,73.71
243170,40.76,13.74,67.77
232128,41.92,14.91,68.94
122804,12.95,-14.06,39.97
195940,37.64,10.63,64.65
5311,50.36,23.35,77.37
26312,5.9,-21.11,32.91
146696,52.97,25.95,79.98
42269,0.44,-26.58,27.45
125087,47.71,20.7,74.72
165332,25.08,-1.93,52.09
291099,2.52,-24.49,29.53
212550,71.3,44.28,98.31
130379,21.51,-5.51,48.52
141747,14.74,-12.27,41.75
48402,17.36,-9.65,44.37
265716,8.5,-18.52,35.51
134991,3.13,-23.89,30.14
219254,18.94,-8.07,45.96
74012,39.95,12.94,66.96
298753,19.99,-7.02,47.01
230746,16.95,-10.07,43.96
249523,-4.71,-31.72,22.31
173571,30.25,3.23,57.26
200882,-4.17,-31.18,22.84
371,-0.74,-27.75,26.27
130082,36.51,9.5,63.53
192586,25.06,-1.95,52.07
1934,49.48,22.46,76.49
68642,12.2,-14.81,39.21
19291,45.12,18.11,72.13
100682,31.93,4.92,58.94
169125,22.16,-4.85,49.17
169763,37.35,10.33,64.36
162737,21.84,-5.18,48.85
121685,30.04,3.03,57.06
39368,9.89,-17.12,36.91
280293,16.74,-10.27,43.75
243552,39.21,12.2,66.23
26367,17.12,-9.89,44.13
95471,12.21,-14.8,39.23
56950,26.15,-0.86,53.16
272123,21.54,-5.47,48.56
89200,27.14,0.13,54.15
109413,24.28,-2.73,51.3
182569,24.72,-2.29,51.74
240551,18.63,-8.38,45.64
170216,10.05,-16.96,37.07
277056,-3.87,-30.88,23.14
202307,16.46,-10.55,43.47
57463,38.14,11.13,65.15
194487,24.71,-2.3,51.72
28287,12.93,-14.08,39.94
198872,14.57,-12.45,41.58
264008,10.33,-16.69,37.34
198497,6.26,-20.75,33.27
197244,48.4,21.38,75.41
267935,19.28,-7.73,46.3
74617,26.36,-0.65,53.38
195016,33.06,6.05,60.07
151107,33.13,6.11,60.14
34535,44.6,17.58,71.61
294020,14.15,-12.86,41.16
238769,16.71,-10.3,43.72
228778,11.47,-15.54,38.49
219301,18.44,-8.58,45.45
181816,10.81,-16.21,37.82
126377,6.84,-20.17,33.86
79887,50.47,23.46,77.48
41978,15.82,-11.19,42.83
34695,35.06,8.04,62.07
298089,28.52,1.5,55.53
126247,34.02,7.01,61.03
80464,16.18,-10.83,43.19
10780,38.18,11.17,65.19
135733,21.75,-5.26,48.77
134772,26.4,-0.61,53.42
174374,12.94,-14.07,39.96
160213,7.99,-19.02,35.01
141213,16.93,-10.08,43.94
131290,55.1,28.09,82.12
180897,53.66,26.65,80.68
124794,2.29,-24.73,29.3
71234,12.05,-14.97,39.06
92483,25.47,-1.54,52.48
199993,14.65,-12.36,41.66
68133,13.27,-13.74,40.28
11213,16.88,-10.13,43.9
238382,18.42,-8.59,45.44
82167,22.67,-4.35,49.68
129617,30.38,3.37,57.39
261605,23.26,-3.76,50.27
292688,19.17,-7.85,46.18
188809,11.31,-15.7,38.32
30077,50.03,23.01,77.04
138576,27.96,0.94,54.97
119098,19.88,-7.13,46.89
210375,13.98,-13.03,40.99
83890,46.52,19.51,73.53
216634,40.0,12.99,67.02
161872,74.99,47.98,102.01
168363,15.03,-11.99,42.04
283537,13.12,-13.9,40.13
70033,33.73,6.72,60.74
124668,26.88,-0.13,53.89
47334,48.58,21.57,75.6
224287,2.37,-24.65,29.38
71068,27.18,0.17,54.19
157149,86.08,59.07,113.09
236602,20.71,-6.3,47.72
78092,20.43,-6.58,47.44
68564,12.09,-14.92,39.11
4480,24.34,-2.67,51.35
62668,31.6,4.59,58.62
69088,30.99,3.98,58.01
267089,29.29,2.27,56.3
92742,31.09,4.08,58.1
20746,49.89,22.87,76.9
282937,16.16,-10.85,43.17
295501,23.04,-3.97,50.05
298369,16.3,-10.72,43.31
140626,15.25,-11.76,42.27
204079,27.87,0.86,54.89
252056,43.76,16.75,70.78
228095,41.18,14.17,68.19
271373,19.84,-7.17,46.85
111563,18.45,-8.56,45.47
156095,48.25,21.23,75.26
228314,23.65,-3.36,50.66
37188,3.45,-23.57,30.46
128527,13.77,-13.25,40.78
297436,11.22,-15.8,38.23
43738,1.14,-25.87,28.16
54407,18.28,-8.73,45.29
226269,17.39,-9.62,44.4
127278,19.67,-7.34,46.68
186765,14.55,-12.46,41.56
180361,33.16,6.14,60.17
255970,63.12,36.1,90.13
234130,7.27,-19.74,34.28
58605,15.05,-11.96,42.06
106989,5.37,-21.64,32.39
119656,6.65,-20.37,33.66
111237,30.0,2.98,57.01
262330,56.77,29.75,83.78
163891,18.79,-8.23,45.8
237306,18.91,-8.1,45.92
143607,62.86,35.84,89.87
193906,38.87,11.86,65.89
222177,24.22,-2.79,51.23
288915,18.96,-8.05,45.98
285660,5.17,-21.84,32.18
207960,37.24,10.23,64.25
36872,27.71,0.69,54.72
65789,20.62,-6.39,47.64
217805,40.75,13.74,67.76
130799,39.2,12.19,66.22
123290,27.27,0.26,54.28
55093,38.02,11.01,65.04
6048,13.16,-13.86,40.17
295231,44.42,17.41,71.43
185958,52.43,25.42,79.44
165349,23.16,-3.85,50.18
109711,38.66,11.65,65.67
81923,23.09,-3.93,50.1
285489,13.41,-13.6,40.42
91550,19.62,-7.39,46.64
52467,16.27,-10.74,43.28
58562,49.52,22.5,76.53
118743,19.44,-7.57,46.46
94159,-2.16,-29.17,24.86
57750,17.4,-9.61,44.41
258016,13.36,-13.66,40.37
95526,60.88,33.87,87.89
172958,33.25,6.24,60.26
131559,33.21,6.2,60.23
133582,43.38,16.37,70.39
29750,4.03,-22.98,31.04
30495,7.35,-19.66,34.36
31190,21.61,-5.4,48.62
161937,150.88,123.86,177.89
230577,23.2,-3.81,50.21
199721,38.05,11.04,65.06
240216,30.89,3.87,57.9
204206,35.52,8.51,62.53
190666,22.97,-4.04,49.99
45062,39.58,12.57,66.59
47440,14.4,-12.61,41.41
116007,16.56,-10.45,43.57
34678,10.77,-16.24,37.78
88899,4.11,-22.9,31.12
109636,10.8,-16.22,37.81
278359,5.34,-21.67,32.35
91112,17.62,-9.39,44.63
132479,6.11,-20.9,33.12
162731,15.43,-11.58,42.44
78123,27.19,0.18,54.2
152731,22.95,-4.06,49.96
88769,5.42,-21.59,32.43
87246,-5.64,-32.66,21.37
296517,18.65,-8.37,45.66
207874,33.0,5.99,60.01
69480,23.69,-3.32,50.7
15832,32.35,5.34,59.36
17712,19.19,-7.82,46.21
111658,26.42,-0.59,53.44
38160,21.85,-5.16,48.86
158679,43.87,16.85,70.88
5863,22.34,-4.67,49.36
45466,19.26,-7.76,46.27
98270,54.74,27.73,81.75
43880,-1.47,-28.48,25.54
103909,10.84,-16.17,37.85
294244,23.91,-3.1,50.92
185876,21.86,-5.15,48.87
235383,35.7,8.68,62.71
181832,4.15,-22.86,31.16
185790,9.45,-17.56,36.46
215632,8.76,-18.25,35.77
206374,2.06,-24.96,29.07
156712,48.94,21.93,75.95
705,12.67,-14.34,39.68
138108,36.16,9.15,63.17
76836,7.18,-19.83,34.2
111327,40.73,13.72,67.74
228887,15.98,-11.03,42.99
238776,41.1,14.09,68.12
8752,25.72,-1.29,52.74
191185,12.73,-14.28,39.74
119476,23.32,-3.7,50.33
172898,4.25,-22.77,31.26
270513,41.84,14.83,68.85
243560,29.8,2.79,56.82
242487,21.0,-6.01,48.02
242156,30.58,3.57,57.59
36370,-9.7,-36.72,17.31
215975,39.67,12.66,66.69
80123,18.23,-8.79,45.24
206744,64.56,37.55,91.57
108108,13.83,-13.19,40.84
82258,-4.58,-31.59,22.43
180835,-0.05,-27.06,26.96
254,6.95,-20.06,33.96
44059,21.83,-5.18,48.85
288610,30.01,3.0,57.02
238739,28.85,1.84,55.87
239836,3.2,-23.81,30.21
28218,18.86,-8.15,45.87
153221,16.52,-10.49,43.53
248137,16.84,-10.17,43.86
264473,22.19,-4.83,49.2
134555,27.55,0.54,54.57
94755,2.14,-24.87,29.15
12152,36.72,9.71,63.74
155498,18.87,-8.14,45.88
206772,8.45,-18.56,35.46
74939,32.79,5.78,59.8
215529,7.39,-19.62,34.41
62644,36.68,9.67,63.69
105775,8.23,-18.78,35.25
43468,18.7,-8.31,45.71
34250,18.14,-8.87,45.16
220830,3.8,-23.21,30.81
111285,16.14,-10.87,43.15
16,19.83,-7.18,46.85
201997,27.99,0.97,55.0
69670,6.88,-20.13,33.89
140283,26.73,-0.28,53.75
267689,1.35,-25.66,28.36
51070,19.78,-7.23,46.8
83361,12.49,-14.52,39.51
116136,56.62,29.61,83.63
162614,2.4,-24.61,29.41
137485,15.12,-11.89,42.14
258250,24.03,-2.98,51.05
256879,39.45,12.44,66.46
127497,11.23,-15.78,38.24
266861,31.35,4.34,58.36
205109,10.18,-16.83,37.2
292648,25.9,-1.12,52.91
264606,33.32,6.3,60.33
45856,16.07,-10.94,43.08
6893,24.72,-2.3,51.73
111085,6.06,-20.96,33.07
137654,41.66,14.64,68.67
198791,16.51,-10.5,43.53
258372,23.62,-3.4,50.63
1174,27.74,0.73,54.75
180931,12.02,-14.99,39.04
113325,28.93,1.92,55.94
251709,23.81,-3.2,50.83
205534,53.71,26.69,80.72
129586,27.48,0.47,54.49
217864,38.42,11.41,65.44
4087,41.76,14.75,68.77
220588,31.06,4.05,58.08
291599,5.23,-21.79,32.24
257092,7.28,-19.73,34.29
208269,19.53,-7.49,46.54
117743,74.7,47.68,101.71
294623,18.13,-8.88,45.15
28374,-0.59,-27.6,26.43
162548,14.55,-12.46,41.56
234959,23.42,-3.6,50.43
159916,16.69,-10.32,43.71
8492,-0.34,-27.35,26.68
1708,43.61,16.6,70.62
772,4.84,-22.17,31.86
299202,35.95,8.94,62.97
4911,15.96,-11.05,42.98
130825,3.41,-23.6,30.43
132953,23.36,-3.65,50.38
298055,11.88,-15.13,38.89
124603,27.43,0.42,54.44
210661,16.88,-10.13,43.9
278882,27.14,0.13,54.15
95187,6.38,-20.64,33.39
153496,12.84,-14.17,39.85
197685,39.32,12.31,66.33
73449,18.51,-8.51,45.52
146990,61.48,34.47,88.5
86832,20.67,-6.35,47.68
267772,18.97,-8.04,45.99
80276,12.87,-14.14,39.89
112523,25.29,-1.72,52.31
247000,22.57,-4.45,49.58
106351,21.32,-5.69,48.33
230495,29.13,2.12,56.15
238756,15.76,-11.26,42.77
151730,25.84,-1.18,52.85
101332,4.33,-22.68,31.35
132969,24.85,-2.16,51.87
214751,64.43,37.41,91.44
31249,31.4,4.38,58.41
160853,24.07,-2.95,51.08
203202,18.88,-8.13,45.89
233569,15.21,-11.8,42.22
11537,13.78,-13.23,40.79
78268,44.14,17.13,71.16
228976,18.96,-8.05,45.97
214620,10.56,-16.45,37.58
91981,12.43,-14.59,39.44
152814,43.19,16.18,70.2
151081,13.94,-13.08,40.95
148709,46.08,19.07,73.09
219847,42.48,15.47,69.49
247249,53.82,26.81,80.83
139485,23.05,-3.96,50.06
51399,28.34,1.32,55.35
96506,17.34,-9.67,44.36
60170,21.48,-5.53,48.49
37492,19.94,-7.08,46.95
238741,31.63,4.62,58.64
218460,20.33,-6.69,47.34
257767,-1.25,-28.26,25.77
211549,19.59,-7.42,46.6
203688,40.65,13.63,67.66
220547,26.82,-0.19,53.83
44957,3.8,-23.22,30.81
20049,49.02,22.01,76.04
276115,6.58,-20.43,33.6
30134,16.14,-10.88,43.15
176352,11.35,-15.66,38.36
285884,15.77,-11.24,42.78
125962,35.86,8.84,62.87
279940,19.59,-7.42,46.6
189536,5.74,-21.28,32.75
26217,3.57,-23.44,30.58
122908,69.96,42.94,96.97
87241,20.76,-6.25,47.78
209634,27.02,0.0,54.03
225778,8.22,-18.79,35.24
144166,40.67,13.65,67.68
96662,12.74,-14.28,39.75
278134,15.19,-11.82,42.2
26623,13.37,-13.64,40.39
235136,83.45,56.44,110.47
27636,28.74,1.73,55.75
180476,30.53,3.51,57.54
32200,1.46,-25.56,28.47
72543,12.45,-14.57,39.46
195665,67.33,40.31,94.34
259255,16.91,-10.11,43.92
101219,45.52,18.51,72.53
64783,9.88,-17.14,36.89
205547,15.3,-11.71,42.32
259068,22.86,-4.15,49.88
116454,78.26,51.25,105.27
187112,50.05,23.03,77.06
64150,16.06,-10.95,43.07
249854,24.74,-2.28,51.75
145249,69.27,42.25,96.28
2904,17.07,-9.94,44.08
65575,36.1,9.09,63.11
274949,21.46,-5.55,48.47
120520,18.62,-8.4,45.63
46976,10.21,-16.8,37.22
113501,45.47,18.45,72.48
61675,17.06,-9.95,44.07
150173,5.22,-21.79,32.23
215205,27.79,0.78,54.81
194660,9.22,-17.8,36.23
62595,2.85,-24.17,29.86
159527,9.09,-17.93,36.1
180447,40.79,13.78,67.81
194768,24.9,-2.11,51.91
289557,53.24,26.23,80.26
183047,20.22,-6.79,47.23
239454,1.24,-25.77,28.25
43577,21.52,-5.49,48.53
207256,29.18,2.17,56.19
236586,38.4,11.39,65.42
46941,-3.21,-30.22,23.81
239768,13.93,-13.08,40.94
23550,23.49,-3.52,50.51
23314,17.19,-9.82,44.21
196277,65.34,38.32,92.35
63236,20.43,-6.58,47.44
245832,22.03,-4.98,49.04
197959,40.51,13.5,67.53
117291,32.84,5.83,59.86
147762,39.47,12.46,66.48
105321,8.85,-18.17,35.86
289705,41.11,14.09,68.12
10487,40.7,13.69,67.71
159268,9.56,-17.46,36.57
128761,7.08,-19.93,34.09
236601,11.14,-15.87,38.16
130054,13.25,-13.77,40.26
85776,9.4,-17.61,36.42
232780,17.33,-9.68,44.34
213814,16.78,-10.23,43.79
267320,1.92,-25.09,28.93
264815,7.73,-19.28,34.75
248636,42.04,15.03,69.05
11648,17.96,-9.05,44.97
47217,21.5,-5.51,48.52
167892,6.07,-20.94,33.09
131303,3.16,-23.85,30.18
227974,57.21,30.2,84.22
78424,7.46,-19.56,34.47
28065,40.08,13.07,67.1
231006,21.13,-5.88,48.15
257242,10.59,-16.42,37.6
261540,13.72,-13.29,40.74
191230,13.1,-13.91,40.12
258602,8.65,-18.36,35.66
53395,22.86,-4.15,49.87
228302,36.25,9.24,63.27
282706,18.29,-8.73,45.3
41258,11.34,-15.67,38.36
56345,11.92,-15.09,38.93
95562,24.06,-2.95,51.08
246758,12.14,-14.87,39.16
255851,10.04,-16.97,37.05
284530,15.56,-11.45,42.58
47145,25.58,-1.43,52.6
287523,51.51,24.5,78.52
6054,71.94,44.93,98.96
89215,32.13,5.12,59.15
187562,24.85,-2.17,51.86
151457,29.55,2.54,56.57
270725,35.79,8.78,62.81
80182,39.5,12.49,66.51
294186,24.07,-2.94,51.09
252967,14.14,-12.87,41.15
196500,73.47,46.45,100.48
94228,16.49,-10.52,43.51
29144,29.53,2.52,56.54
299310,12.57,-14.44,39.59
287631,12.28,-14.74,39.29
191032,13.57,-13.44,40.59
279578,13.89,-13.12,40.9
290981,18.94,-8.08,45.95
93067,10.8,-16.21,37.81
289533,21.35,-5.66,48.36
2148,55.3,28.28,82.31
115071,34.94,7.92,61.95
251725,31.98,4.97,58.99
4168,8.92,-18.09,35.94
289883,26.6,-0.42,53.61
178410,16.26,-10.75,43.27
43515,12.63,-14.38,39.64
170351,15.75,-11.26,42.76
13387,14.42,-12.59,41.43
140314,16.34,-10.67,43.36
108128,33.39,6.37,60.4
240528,34.35,7.34,61.36
152841,-0.34,-27.36,26.67
140874,13.39,-13.62,40.4
113460,29.07,2.06,56.08
230437,11.93,-15.09,38.94
216559,28.01,0.99,55.02
221336,15.48,-11.53,42.5
137712,10.43,-16.58,37.45
119890,7.39,-19.63,34.4
264527,14.11,-12.9,41.12
223968,11.29,-15.72,38.3
158319,9.08,-17.94,36.09
161552,46.93,19.92,73.95
75004,4.88,-22.13,31.89
268677,6.86,-20.16,33.87
78564,8.66,-18.35,35.67
78120,35.4,8.38,62.41
222332,18.18,-8.83,45.19
258175,27.27,0.25,54.28
294969,13.11,-13.9,40.13
121698,29.98,2.97,57.0
181460,3.48,-23.54,30.49
115062,18.98,-8.03,46.0
49026,2.44,-24.57,29.46
241252,8.37,-18.64,35.38
203778,18.53,-8.48,45.55
263602,33.24,6.22,60.25
31179,10.7,-16.32,37.71
13706,37.24,10.23,64.25
184592,23.57,-3.44,50.58
205590,54.94,27.92,81.95
264964,17.33,-9.68,44.35
237192,14.08,-12.93,41.1
36945,2.4,-24.61,29.42
276939,46.19,19.18,73.2
262332,32.39,5.38,59.4
282659,61.86,34.85,88.87
217055,25.4,-1.61,52.41
281829,16.08,-10.93,43.09
178670,17.24,-9.77,44.26
84137,14.2,-12.82,41.21
88417,16.63,-10.38,43.65
206100,18.81,-8.21,45.82
209981,-1.36,-28.37,25.65
212515,66.48,39.47,93.5
44541,42.96,15.94,69.97
291365,11.55,-15.46,38.56
251940,15.28,-11.73,42.3
199552,49.37,22.35,76.38
67858,46.07,19.06,73.08
295904,17.72,-9.29,44.73
47592,18.61,-8.4,45.62
180596,2.7,-24.31,29.71
24571,20.6,-6.41,47.61
113580,17.86,-9.16,44.87
696,10.03,-16.98,37.05
96319,14.45,-12.56,41.46
118661,7.31,-19.7,34.33
104337,19.2,-7.81,46.21
223424,33.03,6.01,60.04
33558,26.7,-0.31,53.71
274130,13.45,-13.56,40.46
60153,3.23,-23.78,30.25
157538,114.32,87.31,141.33
171898,12.72,-14.3,39.73
86933,11.31,-15.7,38.33
293723,41.29,14.28,68.31
268023,4.3,-22.71,31.31
183248,8.45,-18.56,35.46
102908,12.53,-14.48,39.54
272925,54.83,27.81,81.84
261160,25.87,-1.15,52.88
236634,21.11,-5.9,48.12
198516,37.33,10.31,64.34
157544,127.02,100.01,154.03
279638,26.86,-0.15,53.88
64409,21.65,-5.36,48.67
88787,21.63,-5.38,48.65
155967,6.92,-20.09,33.94
183488,27.84,0.83,54.86
220247,11.69,-15.32,38.7
286514,8.83,-18.19,35.84
84284,-3.69,-30.71,23.32
268864,12.77,-14.24,39.79
219588,13.62,-13.39,40.64
141729,4.1,-22.91,31.12
75261,23.3,-3.72,50.31
194702,7.14,-19.88,34.15
251805,56.82,29.81,83.83
31889,-6.27,-33.28,20.74
119,28.13,1.11,55.14
9200,17.55,-9.46,44.57
129827,5.63,-21.38,32.65
164455,26.13,-0.89,53.14
218986,-0.79,-27.8,26.23
9628,2.42,-24.59,29.44
11287,27.34,0.33,54.36
99363,38.15,11.13,65.16
86745,7.0,-20.01,34.01
12750,34.83,7.82,61.85
292136,26.67,-0.34,53.69
53401,35.3,8.29,62.31
19487,47.99,20.97,75.0
60017,17.63,-9.38,44.64
80380,27.84,0.83,54.86
279217,-0.54,-27.56,26.47
232364,17.81,-9.2,44.82
160093,22.44,-4.57,49.45
74347,44.74,17.73,71.76
62446,39.8,12.78,66.81
6130,12.07,-14.94,39.08
192836,18.29,-8.72,45.3
75094,11.26,-15.76,38.27
42003,19.87,-7.14,46.88
246704,49.17,22.15,76.18
19200,43.3,16.28,70.31
14520,34.19,7.17,61.2
252828,19.12,-7.89,46.13
280841,16.0,-11.02,43.01
121441,24.46,-2.56,51.47
188582,20.72,-6.3,47.73
19467,51.37,24.36,78.39
44287,2.03,-24.99,29.04
25686,8.27,-18.74,35.28
182016,-7.33,-34.35,19.68
96306,14.62,-12.4,41.63
195557,80.01,53.0,107.02
216483,14.08,-12.93,41.09
99145,1.48,-25.53,28.5
219731,25.04,-1.98,52.05
282129,6.34,-20.67,33.35
14575,15.84,-11.18,42.85
101308,22.36,-4.65,49.38
91516,40.39,13.38,67.4
76587,29.46,2.45,56.47
233054,38.64,11.62,65.65
187039,10.84,-16.17,37.85
215679,24.74,-2.28,51.75
262214,75.64,48.63,102.66
127902,45.59,18.58,72.61
139993,23.45,-3.56,50.47
138784,25.22,-1.79,52.23
13870,28.59,1.58,55.6
173245,7.16,-19.85,34.17
146020,48.35,21.34,75.37
144377,60.66,33.65,87.67
49482,16.24,-10.77,43.25
260752,6.15,-20.87,33.16
198103,42.13,15.11,69.14
226850,14.96,-12.05,41.97
59493,18.76,-8.25,45.77
42583,7.16,-19.86,34.17
191856,15.4,-11.61,42.41
135783,18.59,-8.42,45.6
271291,32.77,5.76,59.79
108686,23.73,-3.28,50.75
272703,15.67,-11.34,42.68
222714,39.23,12.22,66.24
194011,82.19,55.17,109.2
68428,22.77,-4.24,49.79
51331,22.65,-4.36,49.66
214004,16.69,-10.32,43.7
256,11.07,-15.95,38.08
155311,16.79,-10.22,43.8
48047,17.82,-9.19,44.84
46527,18.42,-8.6,45.43
117352,17.69,-9.33,44.7
73846,11.44,-15.58,38.45
28506,43.58,16.57,70.59
190303,43.71,16.7,70.72
81781,10.47,-16.54,37.49
226202,14.05,-12.96,41.07
94657,17.21,-9.81,44.22
208599,40.45,13.44,67.46
121694,42.22,15.21,69.23
279794,21.77,-5.24,48.78
46668,20.48,-6.53,47.49
31216,14.45,-12.56,41.46
29962,14.2,-12.82,41.21
192852,22.53,-4.49,49.54
40374,15.63,-11.38,42.64
111725,45.17,18.15,72.18
216573,14.31,-12.7,41.33
153633,42.38,15.36,69.39
2633,43.71,16.7,70.72
59613,30.66,3.65,57.67
192417,15.63,-11.38,42.64
133586,11.25,-15.76,38.26
138099,122.56,95.55,149.57
7299,23.0,-4.02,50.01
273632,20.39,-6.62,47.41
230647,-0.9,-27.91,26.11
264855,12.64,-14.37,39.66
193840,12.35,-14.66,39.37
254491,24.88,-2.14,51.89
209800,18.89,-8.12,45.9
37565,14.88,-12.13,41.89
195485,66.77,39.76,93.79
233269,36.37,9.36,63.38
226631,10.97,-16.05,37.98
260099,19.31,-7.7,46.33
212015,66.6,39.59,93.62
58426,28.99,1.98,56.0
234426,0.71,-26.3,27.73
292448,24.55,-2.46,51.56
150854,31.12,4.11,58.13
75658,8.35,-18.66,35.37
128884,13.05,-13.97,40.06
104831,18.13,-8.88,45.14
65727,20.74,-6.27,47.76
76655,12.51,-14.5,39.53
25064,11.68,-15.33,38.7
125547,23.03,-3.99,50.04
141396,17.94,-9.07,44.95
146743,48.52,21.51,75.53
239497,31.05,4.04,58.06
55312,34.58,7.57,61.6
61707,19.19,-7.82,46.2
295822,10.09,-16.92,37.11
730,26.04,-0.97,53.05
283250,33.2,6.18,60.21
118080,53.21,26.2,80.23
145418,31.42,4.41,58.44
246510,18.48,-8.53,45.5
77976,14.93,-12.08,41.94
79402,25.2,-1.81,52.22
137260,10.88,-16.14,37.89
28111,3.14,-23.88,30.15
203961,4.34,-22.67,31.35
226836,30.04,3.02,57.05
21948,17.21,-9.8,44.22
274809,13.7,-13.32,40.71
75850,23.73,-3.29,50.74
36150,25.96,-1.05,52.97
151006,4.71,-22.3,31.72
267776,16.37,-10.64,43.38
9840,5.95,-21.06,32.96
205373,23.69,-3.32,50.7
143238,19.18,-7.83,46.19
56810,10.62,-16.4,37.63
298471,5.74,-21.27,32.75
239571,25.09,-1.92,52.11
291424,16.68,-10.34,43.69
73802,0.84,-26.17,27.85
192946,12.0,-15.01,39.01
228487,51.07,24.06,78.08
141968,58.35,31.34,85.37
230616,21.53,-5.48,48.54
54590,30.32,3.3,57.33
81174,39.06,12.04,66.07
241353,9.9,-17.11,36.92
111697,45.51,18.5,72.52
231548,46.22,19.2,73.23
51619,12.55,-14.47,39.56
271017,40.3,13.29,67.31
198130,30.93,3.92,57.94
112551,20.34,-6.68,47.35
291718,-2.59,-29.6,24.42
269976,9.31,-17.7,36.32
17476,24.41,-2.6,51.42
4848,19.74,-7.27,46.76
2031,64.43,37.42,91.44
60864,32.21,5.2,59.23
295437,14.5,-12.52,41.51
107561,19.38,-7.63,46.39
257856,12.57,-14.44,39.58
69851,2.08,-24.94,29.09
189771,19.9,-7.11,46.92
23426,45.38,18.36,72.39
79178,13.23,-13.78,40.24
261551,26.61,-0.4,53.62
169023,7.47,-19.54,34.49
33678,25.03,-1.98,52.04
